"id","ltable_ID","rtable_ID","predicted"
"16028","1906","1892","1"
"16034","2562","1895","1"
"16045","2562","1896","1"
"16054","2115","1904","1"
"16065","3105","1909","1"
"16086","3105","1910","1"
"16140","2965","1912","1"
"16141","2713","1914","1"
"16142","2643","1915","1"
"16144","964","1916","1"
"16155","1927","1916","1"
"16158","2992","1920","1"
"16161","2560","1924","1"
"16164","2552","1927","1"
"16166","2552","1928","1"
"16174","361","1930","1"
"16175","361","1931","1"
"16187","2335","1934","1"
"16195","3058","1935","1"
"16229","2010","1938","1"
"16231","2803","1939","1"
"16391","858","1950","1"
"16393","2574","1950","1"
"16394","858","1951","1"
"16395","3010","1952","1"
"16403","2211","1954","1"
"16404","2211","1955","1"
"16407","286","1958","1"
"16409","286","1959","1"
"16415","2338","1962","1"
"16426","876","1964","1"
"16431","876","1965","1"
"16444","2758","1969","1"
"16445","2758","1970","1"
"16458","781","1974","1"
"16459","828","1974","1"
"16462","1191","1974","1"
"16476","828","1975","1"
"16494","1631","1978","1"
"16498","1558","1980","1"
"16507","1558","1981","1"
"16525","2845","1983","1"
"16526","2845","1984","1"
"16528","2817","1986","1"
"16535","2817","1987","1"
"16540","2817","1988","1"
"16557","892","1997","1"
"16575","346","2005","1"
"16651","1152","2011","1"
"16745","1152","2012","1"
"16750","1173","2012","1"
"16760","2271","2012","1"
"16762","2325","2012","1"
"16777","2534","2018","1"
"16778","1442","2019","1"
"16779","2469","2020","1"
"16784","2282","2022","1"
"16787","2838","2023","1"
"16796","904","2026","1"
"16867","1147","2026","1"
"16891","2984","2026","1"
"16895","2998","2029","1"
"16896","890","2030","1"
"16897","890","2031","1"
"16963","1728","2033","1"
"16996","2876","2036","1"
"17051","3103","2042","1"
"17060","2576","2045","1"
"17062","2576","2046","1"
"17076","808","2052","1"
"17077","2921","2052","1"
"17078","3038","2053","1"
"17080","2881","2054","1"
"17083","2881","2055","1"
"17090","873","2057","1"
"17095","873","2058","1"
"17100","873","2059","1"
"17101","369","2060","1"
"17102","369","2061","1"
"17129","869","2066","1"
"17170","2988","2070","1"
"17171","2502","2071","1"
"17225","2753","2074","1"
"17231","2383","2077","1"
"17234","2711","2078","1"
"17235","2711","2079","1"
"17241","2400","2081","1"
"17246","2608","2082","1"
"17247","133","2083","1"
"17254","2366","2084","1"
"17260","237","2085","1"
"17370","359","2089","1"
"17372","359","2090","1"
"17373","359","2091","1"
"17487","704","2098","1"
"17655","421","2106","1"
"17797","1172","2116","1"
"17819","3091","2120","1"
"17831","987","2122","1"
"17835","1135","2122","1"
"17947","2834","2130","1"
"17964","2417","2134","1"
"17991","2810","2136","1"
"17993","867","2137","1"
"17994","2749","2138","1"
"18014","1146","2142","1"
"18023","1218","2145","1"
"18024","1667","2145","1"
"18025","2539","2147","1"
"18040","3127","2154","1"
"18050","967","2155","1"
"18059","1240","2155","1"
"18065","2436","2155","1"
"18146","493","2165","1"
"18150","905","2165","1"
"18192","1320","2165","1"
"18201","1433","2168","1"
"18216","1004","2170","1"
"18217","1504","2170","1"
"18237","1285","2174","1"
"18238","376","2175","1"
"18239","1319","2175","1"
"18240","468","2176","1"
"18263","1590","2180","1"
"18270","1018","2184","1"
"18272","1565","2184","1"
"18279","1565","2185","1"
"18285","55","2186","1"
"18291","949","2186","1"
"18294","55","2187","1"
"18297","949","2187","1"
"18303","914","2189","1"
"18310","1203","2189","1"
"18315","1490","2190","1"
"18319","1490","2191","1"
"18365","1474","2195","1"
"18366","49","2196","1"
"18370","552","2196","1"
"18382","483","2200","1"
"18383","1526","2200","1"
"18384","1526","2201","1"
"18397","542","2203","1"
"18402","1498","2203","1"
"18456","3008","2209","1"
"18519","2632","2214","1"
"18520","2632","2215","1"
"18614","2246","2222","1"
"18615","2364","2222","1"
"18616","3075","2223","1"
"18617","1129","2224","1"
"18627","1174","2226","1"
"18631","2479","2226","1"
"18632","2494","2226","1"
"18641","2747","2231","1"
"18644","891","2232","1"
"18705","886","2236","1"
"18728","3066","2238","1"
"18752","3066","2239","1"
"18753","762","2240","1"
"18817","2106","2241","1"
"18819","2327","2241","1"
"18827","2106","2242","1"
"18828","2327","2242","1"
"18846","3026","2251","1"
"18847","3059","2252","1"
"18857","1231","2258","1"
"18858","2392","2258","1"
"18924","2137","2264","1"
"18929","3104","2265","1"
"18937","2509","2266","1"
"18942","3120","2268","1"
"18957","2429","2271","1"
"18960","2593","2273","1"
"18969","2593","2274","1"
"18974","733","2275","1"
"18977","1166","2275","1"
"18997","2367","2279","1"
"18999","1008","2280","1"
"19008","873","2281","1"
"19013","873","2282","1"
"19018","873","2283","1"
"19019","362","2284","1"
"19021","362","2285","1"
"19168","1066","2290","1"
"19197","1178","2290","1"
"19198","1179","2290","1"
"19209","2385","2290","1"
"19212","1015","2292","1"
"19216","1736","2292","1"
"19235","217","2297","1"
"19246","3034","2298","1"
"19247","3034","2299","1"
"19248","3085","2301","1"
"19282","986","2302","1"
"19350","1220","2302","1"
"19396","828","2305","1"
"19408","781","2306","1"
"19409","828","2306","1"
"19427","2949","2308","1"
"19434","3016","2313","1"
"19437","3016","2315","1"
"19528","2612","2319","1"
"19537","828","2324","1"
"19540","1191","2324","1"
"19566","873","2326","1"
"19682","1212","2330","1"
"19686","2410","2330","1"
"19703","1212","2331","1"
"19709","2410","2331","1"
"19729","3139","2335","1"
"19735","2626","2338","1"
"19737","2982","2339","1"
"19762","3117","2341","1"
"19845","651","2346","1"
"19856","1238","2346","1"
"19858","2670","2346","1"
"19866","1174","2347","1"
"19872","838","2348","1"
"19875","1270","2349","1"
"19926","2784","2351","1"
"19932","2548","2353","1"
"19936","444","2357","1"
"19938","2355","2357","1"
"19943","2355","2358","1"
"19953","3024","2362","1"
"19956","1195","2364","1"
"19957","1239","2364","1"
"20072","2640","2373","1"
"20161","1194","2375","1"
"20169","2318","2375","1"
"20202","3122","2378","1"
"20210","2782","2379","1"
"20232","1190","2385","1"
"20299","2938","2391","1"
"20301","1151","2392","1"
"20307","3070","2396","1"
"20315","2969","2397","1"
"20317","58","2400","1"
"20372","2775","2415","1"
"20374","2775","2416","1"
"20427","1174","2425","1"
"20432","3104","2426","1"
"20435","3104","2427","1"
"20450","3141","2431","1"
"20453","3141","2432","1"
"20456","2974","2434","1"
"20458","2974","2435","1"
"20459","2504","2436","1"
"20465","2504","2437","1"
"20468","2891","2437","1"
"20478","2661","2442","1"
"20479","2661","2443","1"
"20491","2835","2447","1"
"20495","882","2450","1"
"20533","999","2451","1"
"20540","1025","2451","1"
"20593","3121","2451","1"
"20602","1191","2452","1"
"20662","2864","2471","1"
"20742","1055","2477","1"
"20753","1110","2477","1"
"20761","1152","2477","1"
"20766","1173","2477","1"
"20782","2459","2477","1"
"20858","2459","2478","1"
"20859","2890","2479","1"
"20860","2890","2480","1"
"20966","2824","2484","1"
"20986","2824","2485","1"
"20993","2892","2487","1"
"21073","2461","2490","1"
"21100","2929","2494","1"
"21102","2929","2495","1"
"21113","3134","2498","1"
"21142","2436","2501","1"
"21228","2997","2526","1"
"21259","2963","2541","1"
"21290","2841","2552","1"
"21292","2807","2554","1"
"21384","2858","2559","1"
"21386","2858","2560","1"
"21471","1214","2561","1"
"21476","2785","2561","1"
"21478","2531","2566","1"
"21511","2891","2572","1"
"21512","2504","2573","1"
"21516","2891","2573","1"
"21529","2946","2581","1"
"21536","2946","2582","1"
"21540","3071","2590","1"
"21573","1196","2605","1"
"21610","1100","2613","1"
"21611","3115","2613","1"
"21700","2801","2616","1"
"21702","2801","2617","1"
"21714","3068","2619","1"
"21717","3068","2620","1"
"21725","2734","2624","1"
"21728","2734","2625","1"
"21745","431","2633","1"
"21821","2930","2639","1"
"21839","2929","2650","1"
"21841","2929","2651","1"
"21856","2556","2655","1"
"21857","2556","2656","1"
"21884","2428","2660","1"
"21890","2428","2661","1"
"21896","2722","2665","1"
"21900","2952","2669","1"
"21968","3039","2673","1"
"22060","1435","2689","1"
"22088","1435","2690","1"
"22092","1505","2691","1"
"22099","1530","2692","1"
"22104","120","2693","1"
"22106","1530","2693","1"
"22110","1349","2694","1"
"22111","913","2695","1"
"22118","1424","2697","1"
"22120","1485","2698","1"
"22121","1369","2699","1"
"22126","1413","2700","1"
"22128","47","2701","1"
"22129","47","2702","1"
"22165","1348","2707","1"
"22166","1348","2708","1"
"22178","1552","2710","1"
"22187","1492","2713","1"
"22195","1614","2715","1"
"22207","1378","2717","1"
"22209","1378","2718","1"
"22212","497","2719","1"
"22213","1483","2719","1"
"22214","497","2720","1"
"22215","1483","2720","1"
"22224","1421","2726","1"
"22226","31","2727","1"
"22227","31","2728","1"
"22245","922","2731","1"
"22247","990","2731","1"
"22248","1431","2731","1"
"22252","1431","2732","1"
"22314","677","2734","1"
"22319","677","2735","1"
"22321","450","2736","1"
"22326","1470","2736","1"
"22333","305","2738","1"
"22347","412","2745","1"
"22432","2397","2749","1"
"22462","979","2756","1"
"22472","1005","2756","1"
"22530","2130","2756","1"
"22532","3121","2758","1"
"22533","40","2761","1"
"22539","40","2762","1"
"22591","2943","2771","1"
"22593","2754","2772","1"
"22599","2487","2775","1"
"22664","2824","2785","1"
"22670","2824","2786","1"
"22779","2899","2788","1"
"22879","3131","2797","1"
"22886","2853","2802","1"
"22890","2610","2805","1"
"22893","2610","2806","1"
"22895","967","2807","1"
"22899","1084","2807","1"
"22904","1240","2807","1"
"22970","1627","2817","1"
"22972","1627","2818","1"
"22974","2771","2819","1"
"23037","2498","2825","1"
"23045","3069","2826","1"
"23059","1214","2832","1"
"23070","2785","2832","1"
"23075","2785","2833","1"
"23102","3125","2838","1"
"23127","2831","2842","1"
"23139","2791","2844","1"
"23191","1156","2853","1"
"23194","2954","2857","1"
"23213","2655","2858","1"
"23220","2655","2859","1"
"23231","197","2861","1"
"23375","2634","2872","1"
"23385","3134","2880","1"
"23386","3099","2883","1"
"23390","1775","2886","1"
"23458","1072","2894","1"
"23470","2653","2897","1"
"23474","2457","2899","1"
"23475","2457","2900","1"
"23515","3049","2902","1"
"23572","3039","2912","1"
"23578","268","2914","1"
"23600","2986","2923","1"
"23659","2895","2928","1"
"23661","3137","2930","1"
"23668","1791","2931","1"
"23773","2181","2940","1"
"23782","809","2944","1"
"23783","844","2944","1"
"23784","1040","2944","1"
"23788","2773","2948","1"
"23892","3084","2954","1"
"24023","867","2974","1"
"24069","1047","2974","1"
"24117","1127","2976","1"
"24122","1910","2976","1"
"24134","3072","2977","1"
"24166","859","2986","1"
"24181","2810","2991","1"
"24220","3028","2996","1"
"24238","1047","3000","1"
"24239","1224","3000","1"
"24249","2347","3000","1"
"24258","860","3001","1"
"24280","3124","3005","1"
"24302","2882","3007","1"
"24375","356","3016","1"
"24376","356","3017","1"
"24395","420","3023","1"
"24435","2805","3029","1"
"24438","875","3030","1"
"24445","3112","3032","1"
"24446","3112","3033","1"
"24512","277","3052","1"
"24547","2849","3059","1"
"24583","2615","3068","1"
"24596","2587","3077","1"
"24597","2587","3078","1"
"24683","2741","3098","1"
"24690","2728","3100","1"
"24691","2728","3101","1"
"24740","1139","3112","1"
"24773","2855","3120","1"
"24788","2947","3126","1"
"24792","820","3128","1"
"24888","55","3131","1"
"24890","949","3131","1"
"24907","55","3132","1"
"24917","949","3132","1"
"24956","2915","3140","1"
"24957","2915","3141","1"
"24965","1469","3142","1"
"25023","3044","3147","1"
"25072","3067","3158","1"
"25153","2315","3169","1"
"25171","133","3178","1"
"25184","3097","3179","1"
"25191","1923","3183","1"
"25197","831","3186","1"
"25205","1193","3186","1"
"25210","1629","3186","1"
"25296","588","3197","1"
"25309","1263","3197","1"
"25314","2018","3197","1"
"25315","2038","3197","1"
"25323","2781","3197","1"
"25412","985","3205","1"
"25466","2308","3205","1"
"25518","450","3217","1"
"25523","1470","3217","1"
"25560","445","3221","1"
"25566","927","3221","1"
"25567","1006","3221","1"
"25573","1394","3225","1"
"25574","1004","3226","1"
"25575","1504","3226","1"
"25580","1457","3229","1"
"25582","454","3231","1"
"25590","101","3233","1"
"25592","1555","3234","1"
"25599","1555","3235","1"
"25601","501","3236","1"
"25605","501","3237","1"
"25607","1524","3238","1"
"25608","373","3239","1"
"25614","450","3240","1"
"25615","453","3240","1"
"25620","1482","3240","1"
"25624","1851","3241","1"
"25630","1607","3242","1"
"25637","1607","3243","1"
"25642","463","3244","1"
"25644","67","3245","1"
"25654","67","3247","1"
"25674","110","3248","1"
"25678","995","3248","1"
"25681","1606","3248","1"
"25685","1837","3249","1"
"25731","520","3254","1"
"25746","520","3255","1"
"25754","48","3256","1"
"25763","903","3258","1"
"25860","1480","3258","1"
"25866","1491","3259","1"
"25871","965","3260","1"
"25872","1491","3260","1"
"25875","1571","3261","1"
"25880","561","3262","1"
"25882","1626","3262","1"
"25895","1437","3263","1"
"25898","1683","3263","1"
"25903","1537","3264","1"
"25964","3005","3275","1"
"25966","3041","3276","1"
"25967","2718","3280","1"
"26143","2763","3287","1"
"26156","715","3291","1"
"26390","2337","3302","1"
"26391","2699","3302","1"
"26418","2855","3308","1"
"26424","1236","3311","1"
"26452","2656","3316","1"
"26486","985","3319","1"
"26560","2451","3320","1"
"26562","2451","3321","1"
"26567","3127","3322","1"
"26638","2251","3331","1"
"26642","2786","3333","1"
"26691","3083","3336","1"
"26692","1274","3337","1"
"26842","690","3364","1"
"26843","2547","3365","1"
"26844","2547","3366","1"
"26846","2547","3367","1"
"26847","2444","3372","1"
"26903","992","3383","1"
"27002","2726","3389","1"
"27095","1195","3390","1"
"27101","1239","3390","1"
"27126","2810","3395","1"
"27210","1242","3420","1"
"27285","2017","3427","1"
"27330","1208","3451","1"
"27331","1478","3451","1"
"27333","1784","3451","1"
"27347","870","3454","1"
"27488","2448","3457","1"
"27526","2934","3470","1"
"27527","2934","3471","1"
"27578","1276","3490","1"
"27593","3054","3490","1"
"27598","2519","3493","1"
"27615","2980","3499","1"
"27644","1174","3515","1"
"27756","3133","3538","1"
"27758","1653","3539","1"
"27839","2672","3552","1"
"27976","3107","3575","1"
"28020","3107","3576","1"
"28034","2827","3577","1"
"28047","2827","3578","1"
"28048","831","3579","1"
"28067","1282","3583","1"
"28084","492","3584","1"
"28119","2765","3585","1"
"28174","1083","3587","1"
"28182","2524","3588","1"
"28184","2524","3589","1"
"28222","1139","3590","1"
"28237","3040","3590","1"
"28241","967","3596","1"
"28251","2638","3596","1"
"28256","967","3597","1"
"28266","2638","3597","1"
"28339","1691","3602","1"
"28433","1004","3613","1"
"28461","1152","3613","1"
"28486","3004","3621","1"
"28517","2619","3633","1"
"28522","2674","3638","1"
"28523","3140","3640","1"
"28610","3095","3650","1"
"28736","284","3677","1"
"28743","284","3678","1"
"28774","1404","3695","1"
"28857","3046","3707","1"
"28858","3046","3708","1"
"28963","1084","3731","1"
"28968","1240","3731","1"
"29061","255","3736","1"
"29066","255","3737","1"
"29082","2954","3743","1"
"29084","1537","3745","1"
"29088","1417","3746","1"
"29090","1417","3747","1"
"29091","450","3748","1"
"29097","1470","3748","1"
"29098","1482","3748","1"
"29112","1570","3751","1"
"29139","1570","3752","1"
"29155","1570","3753","1"
"29208","462","3762","1"
"29236","61","3766","1"
"29243","61","3767","1"
"29263","906","3768","1"
"29281","977","3768","1"
"29357","1334","3768","1"
"29378","906","3769","1"
"29482","1334","3769","1"
"29530","1346","3774","1"
"29531","446","3775","1"
"29532","519","3775","1"
"29535","373","3776","1"
"29537","907","3776","1"
"29542","75","3777","1"
"29543","75","3778","1"
"29549","1452","3779","1"
"29557","453","3781","1"
"29562","1482","3781","1"
"29577","1631","3782","1"
"29585","1631","3783","1"
"29588","52","3784","1"
"29674","500","3791","1"
"29675","517","3791","1"
"29677","1591","3791","1"
"29683","500","3792","1"
"29684","517","3792","1"
"29686","1591","3792","1"
"29690","823","3795","1"
"29749","2923","3809","1"
"29752","2566","3813","1"
"29852","275","3822","1"
"29930","3111","3834","1"
"30006","2887","3855","1"
"30034","1023","3858","1"
"30036","1038","3858","1"
"30042","1069","3858","1"
"30175","211","3877","1"
"30190","2800","3891","1"
"30226","2780","3898","1"
"30244","2846","3906","1"
"30281","742","3916","1"
"30287","90","3917","1"
"30305","1084","3918","1"
"30310","1240","3918","1"
"30329","3062","3937","1"
"30330","2991","3939","1"
"30332","3037","3940","1"
"30356","999","3950","1"
"30546","3078","3971","1"
"30583","312","3986","1"
"30585","967","3986","1"
"30595","368","3987","1"
"30610","931","3988","1"
"30629","998","3988","1"
"30648","1054","3988","1"
"30810","1084","4000","1"
"30815","1240","4000","1"
"30852","3090","4003","1"
"30949","1918","4006","1"
"30950","2012","4006","1"
"30960","3069","4021","1"
"30961","2745","4028","1"
"31007","1055","4052","1"
"31008","1428","4052","1"
"31015","2810","4054","1"
"31169","984","4103","1"
"31476","2617","4181","1"
"31511","2806","4209","1"
"31551","2626","4210","1"
"31617","1174","4230","1"
"31643","2898","4235","1"
"31663","753","4240","1"
"31752","1454","4273","1"
"31775","915","4277","1"
"31781","70","4278","1"
"31783","443","4279","1"
"31815","53","4283","1"
"31821","1497","4284","1"
"31825","1493","4285","1"
"31828","944","4286","1"
"31830","1493","4286","1"
"31832","1533","4287","1"
"31834","1533","4289","1"
"31845","982","4290","1"
"31854","1462","4290","1"
"31889","444","4292","1"
"31982","478","4295","1"
"31986","1002","4295","1"
"31988","1859","4295","1"
"31992","1719","4297","1"
"31994","999","4298","1"
"31996","1719","4298","1"
"31997","493","4299","1"
"31999","905","4299","1"
"32002","1320","4299","1"
"32005","474","4300","1"
"32012","474","4301","1"
"32019","1463","4302","1"
"32024","459","4304","1"
"32033","1608","4309","1"
"32035","1608","4310","1"
"32036","1531","4312","1"
"32038","1531","4313","1"
"32039","45","4314","1"
"32040","45","4315","1"
"32043","1402","4316","1"
"32064","1459","4319","1"
"32116","1874","4333","1"
"32266","2493","4367","1"
"32369","383","4382","1"
"32390","2450","4385","1"
"32636","423","4430","1"
"32736","2705","4443","1"
"32746","2705","4444","1"
"32773","1012","4453","1"
"32798","1215","4453","1"
"32847","3100","4463","1"
"32882","984","4473","1"
"32968","2902","4503","1"
"33275","1174","4545","1"
"33412","1161","4582","1"
"33928","421","4687","1"
"33939","851","4687","1"
"34256","1226","4747","1"
"34429","606","4801","1"
"34430","1525","4802","1"
"34431","467","4803","1"
"34433","1455","4803","1"
"34464","1558","4808","1"
"34475","1558","4809","1"
"34476","903","4810","1"
"34480","1480","4810","1"
"34487","467","4812","1"
"34490","1455","4812","1"
"34491","467","4813","1"
"34494","1455","4813","1"
"34497","1436","4814","1"
"34499","1436","4815","1"
"34526","1702","4817","1"
"34543","465","4819","1"
"34545","1083","4819","1"
"34547","1269","4819","1"
"34560","489","4823","1"
"34575","1314","4826","1"
"34578","1314","4828","1"
"34583","1471","4830","1"
"34716","1511","4836","1"
"34718","485","4837","1"
"34730","1540","4838","1"
"34733","374","4839","1"
"34738","374","4840","1"
"34788","1027","4843","1"
"34790","1673","4843","1"
"34795","1673","4844","1"
"34798","38","4845","1"
"34800","38","4846","1"
"34802","469","4847","1"
"34806","469","4848","1"
"35014","56","4899","1"
"35317","2990","4978","1"
"35605","767","5055","1"
"35607","1210","5055","1"
"35608","2522","5055","1"
"35662","1066","5057","1"
"35691","1178","5057","1"
"35702","2690","5057","1"
"35822","461","5067","1"
"35920","1613","5067","1"
"36057","1174","5085","1"
"36061","1582","5086","1"
"36062","1472","5088","1"
"36063","1472","5089","1"
"36108","2494","5102","1"
"36109","2479","5103","1"
"36110","2494","5103","1"
"36123","2479","5104","1"
"36124","2494","5104","1"
"36149","1946","5112","1"
"36151","1946","5113","1"
"36167","2794","5116","1"
"36221","1383","5120","1"
"36222","1427","5120","1"
"36250","2682","5129","1"
"36252","196","5130","1"
"36254","196","5131","1"
"36261","2216","5134","1"
"36309","2216","5135","1"
"36325","970","5136","1"
"36556","1261","5144","1"
"36617","393","5161","1"
"36664","2354","5167","1"
"36666","278","5168","1"
"36668","278","5169","1"
"36802","2864","5185","1"
"36823","2864","5188","1"
"36830","2920","5189","1"
"36885","1837","5208","1"
"36928","2904","5217","1"
"36940","2904","5218","1"
"36955","970","5220","1"
"36991","2423","5223","1"
"37052","827","5231","1"
"37278","896","5256","1"
"37281","1260","5256","1"
"37324","1355","5274","1"
"37335","2240","5274","1"
"37336","2337","5274","1"
"37366","1070","5279","1"
"37367","1686","5279","1"
"37482","2300","5296","1"
"37539","1026","5297","1"
"37596","2300","5297","1"
"37814","509","5320","1"
"37816","1014","5320","1"
"37817","1503","5320","1"
"37832","1269","5329","1"
"37835","465","5330","1"
"37836","1083","5330","1"
"37838","1269","5330","1"
"37870","1247","5331","1"
"37872","1253","5331","1"
"37876","1254","5333","1"
"37917","1080","5336","1"
"37935","4","5337","1"
"37960","4","5338","1"
"37965","1259","5340","1"
"37970","1172","5342","1"
"37971","5","5343","1"
"37974","1266","5344","1"
"37980","1250","5346","1"
"37983","1265","5347","1"
"37987","1265","5348","1"
"37991","831","5349","1"
"37993","1267","5349","1"
"38007","1261","5353","1"
"38008","1261","5354","1"
"38011","1283","5356","1"
"38015","428","5357","1"
"38044","1256","5359","1"
"38065","429","5362","1"
"38079","1270","5366","1"
"38084","1270","5367","1"
"38089","1288","5368","1"
"38100","12","5372","1"
"38101","12","5373","1"
"38115","1290","5376","1"
"38119","1439","5377","1"
"38127","910","5378","1"
"38188","910","5379","1"
"38245","1448","5381","1"
"38248","1429","5383","1"
"38249","1429","5384","1"
"38250","461","5385","1"
"38252","1544","5385","1"
"38275","920","5389","1"
"38357","1845","5391","1"
"38375","1775","5394","1"
"38377","1775","5395","1"
"38503","36","5404","1"
"38504","941","5405","1"
"38506","1550","5405","1"
"38512","1550","5406","1"
"38513","1623","5407","1"
"38515","1623","5408","1"
"38518","57","5413","1"
"38522","1592","5414","1"
"38529","1501","5415","1"
"38539","1345","5417","1"
"38557","1628","5418","1"
"38559","1415","5419","1"
"38561","461","5422","1"
"38563","1544","5422","1"
"38564","1613","5422","1"
"38629","2778","5430","1"
"38630","2778","5431","1"
"38648","1360","5436","1"
"38717","2813","5450","1"
"38862","235","5480","1"
"38922","979","5511","1"
"38933","1005","5511","1"
"39046","588","5539","1"
"39370","62","5607","1"
"39371","62","5608","1"
"39386","92","5611","1"
"39414","2503","5617","1"
"39549","851","5645","1"
"39593","934","5660","1"
"39689","934","5661","1"
"39770","1499","5661","1"
"39793","541","5667","1"
"39809","541","5669","1"
"39819","270","5672","1"
"39881","2144","5679","1"
"39886","2766","5680","1"
"39887","192","5681","1"
"39889","2766","5681","1"
"39891","1241","5683","1"
"39906","43","5686","1"
"39922","291","5691","1"
"40020","241","5703","1"
"40058","2425","5709","1"
"40068","2490","5710","1"
"40070","2425","5711","1"
"40126","2532","5714","1"
"40144","96","5721","1"
"40151","3100","5726","1"
"40152","224","5728","1"
"40157","2246","5730","1"
"40224","2945","5739","1"
"40226","2725","5740","1"
"40230","3143","5744","1"
"40244","520","5749","1"
"40335","2967","5750","1"
"40433","3108","5767","1"
"40434","2592","5768","1"
"40511","1274","5794","1"
"40523","2897","5798","1"
"40526","2897","5799","1"
"40588","2380","5811","1"
"40591","2564","5817","1"
"40670","1100","5822","1"
"40702","3115","5822","1"
"40792","3126","5837","1"
"40829","3092","5864","1"
"40841","2951","5875","1"
"40860","2655","5876","1"
"40888","2595","5893","1"
"40983","909","5906","1"
"41019","471","5913","1"
"41039","915","5915","1"
"41053","965","5915","1"
"41129","966","5916","1"
"41130","1020","5916","1"
"41131","1538","5916","1"
"41133","1020","5917","1"
"41134","1538","5917","1"
"41138","1416","5918","1"
"41142","1416","5919","1"
"41145","1472","5920","1"
"41146","1472","5921","1"
"41149","913","5922","1"
"41153","393","5923","1"
"41154","497","5923","1"
"41157","479","5924","1"
"41164","490","5926","1"
"41165","1684","5926","1"
"41166","1297","5927","1"
"41167","440","5928","1"
"41173","403","5929","1"
"41175","1587","5929","1"
"41176","1569","5930","1"
"41183","948","5935","1"
"41184","1512","5935","1"
"41185","1367","5936","1"
"41186","924","5937","1"
"41187","1603","5937","1"
"41189","1660","5938","1"
"41192","50","5939","1"
"41200","937","5940","1"
"41205","1450","5940","1"
"41207","447","5942","1"
"41209","1645","5943","1"
"41216","1645","5944","1"
"41218","1575","5945","1"
"41219","1575","5946","1"
"41221","315","5947","1"
"41222","1572","5947","1"
"41226","925","5948","1"
"41228","1716","5948","1"
"41230","925","5949","1"
"41232","1716","5949","1"
"41245","1640","5951","1"
"41248","1547","5952","1"
"41251","37","5957","1"
"41256","470","5959","1"
"41258","1426","5959","1"
"41264","1476","5961","1"
"41269","1620","5962","1"
"41270","1627","5963","1"
"41273","1627","5964","1"
"41276","1155","5965","1"
"41277","1510","5965","1"
"41278","33","5966","1"
"41282","1729","5967","1"
"41284","1729","5968","1"
"41291","739","5970","1"
"41293","1734","5970","1"
"41295","461","5972","1"
"41298","1613","5972","1"
"41301","526","5973","1"
"41306","1740","5973","1"
"41308","1568","5974","1"
"41309","1676","5974","1"
"41334","1551","5977","1"
"41354","1519","5978","1"
"41364","1519","5979","1"
"41368","916","5980","1"
"41386","1680","5980","1"
"41401","1551","5981","1"
"41409","1551","5982","1"
"41410","51","5983","1"
"41412","51","5984","1"
"41417","992","5985","1"
"41423","1658","5985","1"
"41424","448","5986","1"
"41426","942","5986","1"
"41430","448","5987","1"
"41443","1704","5988","1"
"41465","500","5993","1"
"41466","517","5993","1"
"41467","1591","5993","1"
"41469","497","5994","1"
"41470","1483","5994","1"
"41477","1488","5996","1"
"41479","1488","5997","1"
"41482","76","5998","1"
"41491","1586","5999","1"
"41498","1586","6000","1"
"41564","487","6003","1"
"41617","1377","6003","1"
"41634","487","6004","1"
"41687","1377","6004","1"
"41699","1517","6005","1"
"41701","1769","6006","1"
"41722","1840","6008","1"
"41736","1840","6009","1"
"41739","1671","6010","1"
"41804","1412","6014","1"
"41815","66","6016","1"
"41817","66","6017","1"
"41819","1691","6018","1"
"41820","1691","6019","1"
"41823","1688","6020","1"
"41825","517","6021","1"
"41827","1688","6021","1"
"41828","1496","6022","1"
"41829","1442","6023","1"
"41830","976","6024","1"
"41831","1477","6024","1"
"41833","1746","6025","1"
"41836","1600","6026","1"
"41845","1435","6028","1"
"41848","1837","6029","1"
"41849","1441","6030","1"
"41850","1594","6030","1"
"41856","954","6031","1"
"41898","1157","6034","1"
"41899","1374","6034","1"
"41902","1873","6034","1"
"41961","1585","6040","1"
"41963","1585","6041","1"
"41966","460","6042","1"
"41985","476","6046","1"
"41997","1529","6048","1"
"41998","1529","6049","1"
"42003","609","6050","1"
"42018","1702","6050","1"
"42027","2688","6050","1"
"42033","86","6051","1"
"42035","1330","6052","1"
"42037","392","6053","1"
"42038","1033","6053","1"
"42039","1818","6053","1"
"42041","1001","6055","1"
"42044","1657","6055","1"
"42046","1001","6056","1"
"42047","1657","6056","1"
"42095","1616","6059","1"
"42100","997","6060","1"
"42101","1616","6060","1"
"42102","85","6061","1"
"42104","911","6062","1"
"42111","1703","6063","1"
"42116","526","6064","1"
"42121","1740","6064","1"
"42128","1682","6067","1"
"42130","2308","6067","1"
"42146","1646","6069","1"
"42156","1534","6070","1"
"42159","1528","6071","1"
"42164","1441","6073","1"
"42165","1594","6073","1"
"42167","548","6074","1"
"42173","548","6075","1"
"42179","548","6076","1"
"42184","1679","6077","1"
"42186","1679","6078","1"
"42187","1467","6079","1"
"42188","1664","6080","1"
"42191","1449","6081","1"
"42197","1643","6082","1"
"42198","1464","6083","1"
"42228","1649","6086","1"
"42232","1649","6087","1"
"42235","1649","6088","1"
"42236","74","6089","1"
"42248","501","6092","1"
"42267","72","6096","1"
"42273","431","6097","1"
"42275","487","6097","1"
"42351","487","6098","1"
"42414","487","6099","1"
"42494","973","6101","1"
"42496","1765","6101","1"
"42503","1636","6103","1"
"42507","1636","6104","1"
