ID,Title,Episodes,ProductionHouse,Genres,Type,Year,Rating
1872,Junjou Romantica 3 (Junjo Romantica 3),12,"[ 'Lantis', 'Studio Deen',  'FUNimation Entertainment']","[ 'Based on a Manga',  'Drama',  'Romance',  'Comedy',  'Shounen-ai',  'Yaoi Hand Syndrome', 'Age Gap',  'Shounen Ai', 'Comedy',  'LGBT Themes']", TV, 2015-2015,4.4
1873,Zankyou no Terror (Terror in Resonance),11,"[ 'Tohokushinsha Film Corporation',  'MAPPA', 'Aniplex',  'FUNimation Entertainment', 'Mappa',  'Dentsu',  'Fuji TV']","[ 'Psychological',  'Detectives',  'Thriller', 'Psychological',  'Drama',  'Terrorism', 'Action',  'noitaminA']", TV, 2014-2014,4.4
1874,Akatsuki no Yona (Yona of the Dawn),24,"[ 'Hakusensha',  'FUNimation Entertainment',  'AT-X', 'Studio Pierrot',  'Tokyo MX',  'Marvelous AQL']","[ 'Based on a Manga',  'Political',  'Comedy',  'Romance', 'Adventure',  'Shoujo',  'Adventure',  'Fantasy', 'Action']", TV, 2014-2015,4.4
1875,Shinsekai yori (From the New World),25,"[ 'TV Asahi', 'Aniplex',  'Sentai Filmworks',  'A-1 Pictures',  'Pony Canyon', 'A-1 Pictures']","[ 'Coming of Age',  'Supernatural',  'Horror', 'Adventure',  'Mystery',  'Dystopia',  'Post-apocalyptic',  'Psychic Powers',  'Thriller', 'Drama',  'Violence',  'Based on a Novel',  'Sci-Fi',  'Sci Fi']", TV, 2012-2013,4.4
1876,One Piece, 713+,"[ 'FUNimation Entertainment',  '4Kids Entertainment',  'TAP', 'Toei Animation',  'Fuji TV']","[ 'Based on a Manga',  'Comedy',  'Pirates',  'Adventure',  'Super Power',  'Superpowers',  'Fantasy',  'Shounen',  'Drama', 'Action']", TV, 1999-?,4.4
1877,Ontama!,5,['Encourage Films'],"[ 'Seinen',  'Romance',  'Slice of Life',  'Time Travel',  'Magic', 'Comedy']", Web, 2009-2009,3.5
1878,Basquash!,26,"[ 'Mainichi Broadcasting', 'Satelight']","[ 'Basketball', 'Ecchi',  'Sports',  'Shounen',  'Original Work',  'Mecha', 'Action',  'Sci Fi']", TV, 2009-2009,3.5
1879,Neppuu Kairiku Bushi Road,1,"[ 'Orange',  'Nitroplus',  'Kinema Citrus', 'Bandai Visual',  'Bushiroad Inc.', 'Kinema Citrus']","[ 'Fantasy',  'Mecha', 'Action',  'Sci Fi',  'Sci-Fi']", TV Special, 2013-2013,3.5
1880,Bishoujo Senshi Sailor Moon SuperS (Sailor Moon SuperS),39,"[ 'TV Asahi',  'Viz Media', 'Toei Animation']","['Magical Girl', 'Drama',  'Romance',  'Shoujo',  'Magic']", Movie, 1995-1996,3.5
1881,Rockman.EXE Stream,51,"['XEBEC', 'Xebec']","[ 'Game',  'Shounen',  'School', 'Sci Fi',  'Mecha',  'Adventure', 'Action',  'Sci-Fi']", TV, 2004-2005,3.5
1882,Jibaku-kun (Bucky: The Incredible Kid),26,"['Trans Arts',  'Enoki Films', 'Trans Arts Co.']","[ 'Fantasy', 'Adventure',  'Comedy']", TV, 1999-2000,3.5
1883,Hanayamata,12,"[ 'Sentai Filmworks',  'AT-X', 'Madhouse',  'DIVE II Entertainment', 'MADHOUSE',  'Movic',  'Namco Bandai Games',  'Avex Entertainment',  'TV Tokyo']","[ 'School Life',  'Seinen',  'Comedy',  'Slice of Life', 'Based on a Manga',  'School', 'Comedy']", TV, 2014-2014,3.5
1884,Needless Specials,24,"['Madhouse',  'Sentai Filmworks', 'MADHOUSE']","[ 'Based on a Manga',  'Panty Shots',  'Ecchi',  'Post-apocalyptic',  'Superpowers',  'Sci Fi', 'Action',  'School', 'Comedy']", TV, 2009-2010,3.5
1885,Matantei Loki Ragnarok (Mythical Detective Loki Ragnarok),26,"[ 'Rakuonsha', 'TV Tokyo',  'Studio Deen',  'Sentai Filmworks',  'ADV Films', 'Studio Deen']","[ 'Supernatural',  'Detectives',  'Magic',  'Mystery',  'Shounen', 'Comedy']", TV, 2003-2003,3.5
1886,Kemonozume,13,"['Madhouse', 'MADHOUSE']","[ 'Swordplay',  'Monsters',  'Seinen',  'Supernatural',  'Horror',  'Romance', 'Abstract',  'Sexual Content',  'Demons',  'Original Work',  'Violence',  'Action', 'Action']", TV, 2006-2006,3.5
1887,Kenkou Zenrakei Suieibu Umishou,13,"[ 'Pony Canyon',  'Geneon Universal Entertainment',  'Marvelous Entertainment', 'Artland']","[ 'School Life',  'Comedy',  'Ecchi',  'Sports',  'Shounen', 'Based on a Manga',  'School', 'Comedy']", TV, 2007-2007,3.5
1888,Papa no Iu Koto o Kikinasai! OVA,2,['Feel'],"[ 'Slice of Life',  'Childcare',  'Romance', 'Comedy', 'Based on a Light Novel']", OVA, 2013-2015,3.5
1889,Kowarekake no Orgel Special,1,"['ElectromagneticWave', '']","[ 'Music', 'Androids', 'Drama',  'Slice of Life',  'Robots',  'Sci-Fi']", DVD Special, 2010-2010,3.5
1890,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),373,"[ 'Fuji TV', 'Gallop',  'Asatsu DK', 'Studio Gallop']","[ 'Police',  'Slice of Life', 'Comedy']", TV, 1996-2004,3.5
1891,Witchblade,24,"[ 'GDH', 'Gonzo',  'SKY Perfect Well Think',  'FUNimation Entertainment', 'GONZO']","[ 'Super Power',  'Post-apocalyptic',  'Superpowers',  'Demons',  'Sci Fi',  'Violence', 'Action',  'Based on a Comic Book',  'Sci-Fi']", TV, 2006-2006,3.5
1892,Mouryou no Hako,13,"['Madhouse',  'VAP',  'Nippon Television Network Corporation',  'Kadokawa Shoten', 'MADHOUSE']","[ 'Seinen',  'Supernatural', 'Based on a Novel',  'Horror',  'Detectives',  'Mystery',  'Thriller', 'Mystery',  'Drama']", TV, 2008-2008,3.5
1893,Gingitsune (Gingitsune: Messenger Fox of the Gods),12,"[ 'Pony Canyon', 'Diomedea',  'Sentai Filmworks']","[ 'Japanese Mythology',  'Supernatural',  'Slice of Life', 'Based on a Manga', 'Seinen']", TV, 2013-2013,3.5
1894,Ansatsu Kyoushitsu,1,"['Brains-Base', 'Brains Base']","[ 'Based on a Manga',  'School Life',  'Comedy',  'Assassins',  'Shounen',  'Aliens', 'Action']", Other, 2013-2013,3.5
1895,Tamayura,4,"[ 'flying DOG', 'Hal Film Maker',  'BIGLOBE']","[ 'Slice of Life', 'Original Work', 'Comedy',  'Drama']", OVA, 2010-2010,3.5
1896,Kiss x Sis (TV),12,"['Feel',  'Starchild Records']","[ 'Seinen',  'Harem',  'Sexual Content',  'Romance', 'Based on a Manga',  'Ecchi',  'Incest',  'School', 'Comedy']", TV, 2010-2010,3.5
1897,Toaru Hikuushi e no Koiuta (The Pilot&#039;s Love Song),13,"[ 'TMS Entertainment',  'Inc.', 'Bandai Visual',  '3xCube', 'TMS Entertainment',  'ZERO-A',  'NIS America']","['Aviation',  'Fantasy',  'Based on a Light Novel',  'Drama',  'Romance', 'Adventure']", TV, 2014-2014,3.5
1898,Senyuu.,13,"[ 'Good Smile Company', 'Ordet',  'Barnum Studio',  'Dwango',  'LIDENFILMS',  'Bandai Visual', 'TV Tokyo',  'Ordet',  'Lantis']","[ 'Comedy',  'Parody',  'Fantasy',  'Shounen',  'RPG', 'Based on a Manga', 'Action']", TV, 2013-2013,3.5
1899,Dash! Kappei,65,"['Tatsunoko Pro.', 'Tatsunoko Productions']","['Basketball',  'School Life',  'Comedy',  'Panty Shots',  'Ecchi',  'Sports',  'Shounen', 'Comedy']", TV, 1981-1982,3.5
1900,Kamikaze Kaitou Jeanne,44,['Toei Animation'],"[ 'Romance', 'Adventure',  'Magic',  'Mystery',  'Shoujo',  'Thieves',  'Fantasy',  'Demons',  'Drama', 'Reincarnation',  'Comedy']", TV, 1999-2000,3.5
1901,Ro-Kyu-Bu! SS Recap,12,"[ 'Studio Blanc', 'Barnum Studio', 'Project No.9']","[ 'Basketball',  'Sports',  'School Life', 'Based on a Light Novel',  'Ecchi',  'School', 'Comedy']", TV, 2013-2013,3.5
1902,Urusei Yatsura,195,"['Studio Pierrot',  'Kitty Films',  'Studio Deen',  'Animeigo', 'Kitty Films']","[ 'Based on a Manga',  'School Life', 'Aliens',  'Comedy',  'Romance',  'Sudden Girlfriend Appearance',  'Adventure',  'Drama',  'Slice of Life', 'Action',  'Sci Fi',  'Sci-Fi']", TV, 1981-1986,3.5
1903,Denki-gai no Honya-san (Denki-gai),12,"[ 'DAX Production', 'Shinei Animation',  'Ponycan USA', 'Pony Canyon',  'Shin-Ei Animation',  'Comic Umenohone',  'Mobcast']","[ 'Doujinshi',  'Seinen',  'Otaku Culture',  'Comedy',  'Work Life',  'Manga Industry',  'Slice of Life', 'Based on a Manga', 'Comedy']", TV, 2014-2014,3.5
1904,Porfy no Nagai Tabi (The Orphans of Simitra),52,['Nippon Animation'],"[ 'World Masterpiece Theater', 'Drama',  'Slice of Life', 'Adventure',  'Based on a Novel',  'Historical',  'Kids']", TV, 2008-2008,3.5
1905,Muteki Robo Trider G7 (Invincible Robo Trider G7),50,['Sunrise'],"[ 'Sci Fi',  'Mecha', 'Mecha', 'Comedy',  'Space',  'Sci-Fi']", TV, 1980-1981,3.5
1906,Mainichi Kaasan (Kaasan,142,['NAS'],"[ 'Slice of Life', 'Comedy']", TV, 2009-2012,3.5
1907,Galaxy Angel 3 Specials,26,"['Broccoli',  'Bandai Entertainment', 'MADHOUSE']","[ 'Outer Space',  'Episodic', 'Comedy',  'Sci Fi',  'Sci-Fi']", TV, 2002-2003,3.5
1908,Magic Knight Rayearth II,49,"['TMS Entertainment',  'Media Blasters',  'Discotek']","[ 'Based on a Manga',  'Romance', 'Adventure',  'Shoujo',  'Magic',  'Fantasy',  'Magical Girl',  'Drama',  'Mecha',  'Person in a Strange World', 'Action']", TV, 1994-1995,3.5
1909,Aoki Ryuusei SPT Layzner OVA (Blue Comet SPT Layzner),38,['Sunrise'],"[ 'Military',  'Shounen',  'Sci Fi',  'Mecha',  'Original Work', 'Mecha', 'Action',  'Space',  'Sci-Fi']", TV, 1985-1986,3.5
1910,Zettai Karen Children (Psychic Squad),51,"['TV Tokyo',  'Sentai Filmworks',  'Shogakukan Productions',  'Geneon Universal Entertainment',  'Half H.P Studio', 'Synergy SP',  'SynergySP']","[ 'Based on a Manga',  'Supernatural',  'Comedy',  'Psychic Powers',  'Superpowers',  'Shounen', 'Action']", TV, 2008-2009,3.5
1911,Tears to Tiara,26,"[ 'Good Smile Company',  'Sentai Filmworks', 'Oriental Light and Magic',  'Showgate', 'WHITE FOX',  'Dwango',  'Bushiroad Inc.',  'White Fox']","[ 'Seinen',  'Adventure',  'Magic',  'Based on an Eroge',  'Based on a Visual Novel',  'Fantasy',  'Demons',  'Medieval',  'Harem', 'Action']", TV, 2009-2009,3.5
1912,Hikari no Megami (Goddess of Light),1,"['Shaft', '']","['Action', 'Promotional']", Other, 2014-2014,3.5
1913,Asatte no Houkou. (Living for the Day After Tomorrow),12,"[ 'Bandai Visual',  'TBS',  'Sentai Filmworks',  'Lantis', 'J.C.Staff']","['Based on a Manga',  'Drama',  'Supernatural', 'Drama']", TV, 2006-2006,3.5
1914,Devil May Cry,12,"[ 'ADV Films',  'Media Factory',  'FUNimation Entertainment', 'Madhouse',  'Toshiba Entertainment', 'MADHOUSE']","[ 'Based on a Video Game',  'Supernatural',  'Horror',  'Demons',  'Fantasy',  'Monster-of-the-week', 'Action']", TV, 2007-2007,3.5
1915,D.N.Angel,26,"[ 'ADV Films', 'XEBEC', 'Xebec',  'Kadokawa Shoten',  'Discotek']","[ 'Coming of Age',  'Comedy',  'Romance',  'Shoujo',  'Magic',  'Thieves',  'Fantasy',  'School', 'Based on a Manga', 'Action']", TV, 2003-2003,3.5
1916,Kyoushoku Soukou Guyver II (The Guyver: Bio-Booster Armor),6,"['ANIMATE', 'Animate Film']","[ 'Drama',  'Horror',  'Adventure', 'Based on a Manga', 'Action',  'Sci Fi',  'Sci-Fi']", OVA, 1991-1992,3.5
1917,Kimi no Iru Machi (2014),2,"['Gonzo', 'GONZO']","[ 'Romance',  'Slice of Life', '\'\'', 'Drama']", OVA, 2014-2014,3.5
1918,Kiniro Mosaic (KINMOZA!),12,"['Studio Gokumi', 'Media Factory',  'Studio Gokumi',  'Sentai Filmworks',  'Showgate']","[ 'School Life',  'Comedy',  'Slice of Life', 'Based on a Manga',  'School', 'Comedy']", TV, 2013-2013,3.5
1919,Hatenkou Yuugi,10,"[ 'Frontier Works', 'Studio Deen']","[ 'Based on a Manga',  'Romance', 'Adventure',  'Fantasy',  'Drama',  'Comedy']", TV, 2008-2008,3.5
1920,Mamoru-kun ni Megami no Shukufuku wo! (Venus to Mamoru!),24,['Zexcs'],"[ 'School Life',  'Comedy',  'Romance',  'Ecchi', 'Based on a Light Novel',  'School', 'Comedy']", TV, 2006-2007,3.5
1921,Wagaya no Oinari-sama. (Our Home&#039;s Fox Deity),24,"['Kadokawa Shoten',  'Inc.',  'NTT Docomo', 'Zexcs',  'Zexcs',  'NIS America']","[ 'Supernatural',  'Japanese Mythology', 'Adventure',  'Fantasy',  'Shounen',  'Comedy', 'Based on a Light Novel']", TV, 2008-2008,3.5
1922,Ou Dorobou Jing (Jing: King of Bandits),13,"[ 'ADV Films', 'Aniplex',  'Studio Deen', 'Studio Deen']","[ 'Based on a Manga',  'Comedy', 'Adventure',  'Thieves',  'Shounen',  'Fantasy',  'Slice of Life',  'Episodic',  'Sci-Fi']", TV, 2002-2002,3.5
1923,Tight-rope,2,"['Prime Time', 'PrimeTime']","['Shounen-ai', 'Romance',  'Shounen Ai']", OVA, 2012-2012,3.5
1924,Lady Jewelpet,52,"['Studio Comet', 'TV Tokyo',  'MediaNet',  'Studio Comet',  'Zexcs']","[ 'Romance',  'Shoujo',  'Magic', 'Fantasy', 'Magical Girl']", TV, 2014-2015,3.5
1925,Gedo Senki (Tales from Earthsea),1,['Studio Ghibli'],"['Adventure',  'Magic',  'Fantasy', 'Drama']", Movie, 2006-2006,3.5
1926,UFO Robo Grendizer,74,"[ 'Dynamic Planning', 'Fuji TV', 'Toei Animation']","['Action',  'Shounen',  'Mecha', 'Mecha',  'Sci-Fi',  'Sci Fi']", TV, 1975-1977,3.5
1927,Karakuri Zoushi Ayatsuri Sakon,26,"['TMS Entertainment',  'TMS Entertainment', 'WOWOW']","[ 'Detectives', 'Horror',  'Mystery', 'Based on a Manga',  'Thriller']", TV, 1999-2000,3.5
1928,Otaku no Video,2,"[ 'Youmex',  'Animeigo', 'Gainax']","['Comedy',  'Otaku Culture',  'Drama',  'Mecha',  'Magic',  'Sci-Fi',  'Historical']", OVA, 1991-1991,3.5
1929,Negima!? Natsu Special!? (Magic Teacher Negima! Summer OVA),1,"[ 'GANSIS', 'Shaft',  'Starchild Records',  'FUNimation Entertainment']","[ 'Fantasy',  'Romance',  'Magic',  'Ecchi', 'Comedy']", OVA, 2006-2006,3.4
1930,Wonderful Days (Sky Blue),1,"[ 'Tin House', 'End Game Productions Inc.', 'Gainax']","[ 'Romance',  'Dystopia',  'Post-apocalyptic',  'Environmental',  'Drama', 'Action',  'Sci-Fi',  'Sci Fi']", Movie, 2003-2003,3.4
1931,Ginga Kikoutai Majestic Prince (Majestic Prince),24,"['Dogakobo', 'Doga Kobo',  'TOHO animation',  'Sentai Filmworks',  'Orange']","[ 'Based on a Manga',  'Seinen',  'Outer Space', 'Action',  'Sci Fi',  'Mecha',  'School',  'Space',  'Sci-Fi']", TV, 2013-2013,3.4
1932,Escaflowne (Escaflowne: A Girl in Gaea),1,"['Sunrise', 'Bones',  'FUNimation Entertainment',  'Sunrise',  'Atelier Musa',  'Bandai Entertainment']","[ 'Swordplay',  'Explicit Violence',  'Romance', 'Adventure',  'Shoujo', 'Action',  'Fantasy',  'Person in a Strange World',  'Drama',  'Mecha',  'Sci-Fi']", Movie, 2000-2000,3.4
1933,Muteki Choujin Zanbot 3 (Invincible Superman Zanbot 3),23,['Sunrise'],"['Action',  'Shounen',  'Drama',  'Mecha', 'Mecha',  'Sci-Fi']", TV, 1977-1978,3.4
1934,Strawberry Panic,26,"['Madhouse', 'MADHOUSE',  'Lantis',  'Dwango',  'Media Blasters']","[ 'School Life',  'Drama',  'Romance',  'Shoujo Ai',  'Shoujo-ai', 'Drama',  'School', 'Based on a Light Novel',  'LGBT Themes']", TV, 2006-2006,3.4
1935,Hitsugi no Chaika OVA,1,['Bones'],"[ 'Fantasy',  'Shounen',  'Comedy',  'Adventure', '\'\'', 'Action']", OVA, 2015-2015,3.4
1936,Cyborg Kuro-chan,66,"[ 'Public &amp; Basic', 'Studio Bogey', '']","['Comedy',  'Sci Fi',  'Sci-Fi']", TV, 1999-2001,3.4
1937,Soredemo Machi wa Mawatteiru (And Yet The Town Moves),12,"[ 'TBS',  'Studio Pastoral', 'Shaft',  'Sentai Filmworks',  'Diomedea',  'flying DOG',  'Doga Kobo',  'Movic',  'Magic Bus',  'Memory-Tech',  'Pony Canyon']","[ 'Comedy',  'Slice of Life', 'Based on a Manga',  'Maids', 'Comedy',  'Cafe']", TV, 2010-2010,3.4
1938,Soukou no Strain (Strain: Strategic Armored Infantry),13,"[ 'Happinet Pictures', 'Studio Fantasia',  'FUNimation Entertainment']","[ 'Ecchi',  'Military', 'Drama',  'Mecha',  'Sci-Fi',  'Sci Fi']", TV, 2006-2007,3.4
1939,Shirokuma Cafe (Polar Bear&#039;s Café),50,"['Studio Pierrot',  'Avex Entertainment',  'TV Tokyo']","[ 'Based on a Manga',  'Comedy', 'Animal Protagonists',  'Cafe',  'Work Life',  'Slice of Life',  'Josei', 'Comedy']", TV, 2012-2013,3.4
1940,Hatsune Miku: Sekiranun Graffiti,1,"['Studio Deen', '']","['Adventure', 'Music',  'Fantasy',  'Vocaloid']", Music Video, 2011-2011,3.4
1941,Onegai☆Twins (Please Twins),12,"['Genco',  'Lantis',  'Bandai Entertainment', '']","['\'\'',  'Drama',  'Harem',  'School', 'Comedy',  'Sci-Fi']", TV, 2003-2003,3.4
1942,Koi Kaze,13,"[ 'TV Asahi',  'A.C.G.T.',  'Rondo Robe', 'Geneon Universal Entertainment', 'A.C.G.T.']","[ 'Based on a Manga',  'Seinen',  'Psychological',  'Drama',  'Romance',  'Incest', 'Age Gap', 'Drama']", TV, 2004-2004,3.4
1943,Senkaiden Houshin Engi (Soul Hunter),26,"[ 'TV Tokyo Music',  'ADV Films', 'Studio Deen']","[ 'Comedy',  'Adventure',  'Shounen',  'Supernatural',  'Fantasy', 'Adventure',  'Magic', 'Action',  'Historical']", TV, 1999-1999,3.4
1944,Saber Marionette J Again,6,"['Hal Film Maker',  'Bandai Entertainment']","[ 'Androids',  'Robots',  'Comedy',  'Romance',  'Mecha',  'Harem', 'Action',  'Sci Fi',  'Sci-Fi']", OVA, 1997-1998,3.4
1945,Hinata no Aoshigure,1,['Studio Colorido'],"[ 'Romance', 'Adventure',  'Fantasy',  'Shorts',  'Original Work',  'Slice of Life', 'Fantasy']", Movie, 2013-2013,3.4
1946,Saber Marionette J,25,"[ 'Bandai Visual',  'Studio Junior', 'TV Tokyo',  'Sotsu Agency',  'Hal Film Maker', 'Hal Film Maker',  'Bandai Entertainment']","[ 'Androids',  'Robots',  'Drama',  'Comedy',  'Romance',  'Adventure',  'Shounen',  'Martial Arts',  'Mecha',  'Harem', 'Action',  'Sci Fi',  'Sci-Fi']", TV, 1996-1997,3.4
1947,Video Girl AI,6,['Production I.G'],"[ 'Sudden Girlfriend Appearance',  'Romance',  'Ecchi',  'Love Triangle',  'Drama', 'Based on a Manga', 'Comedy',  'Sci Fi']", OVA, 1992-1992,3.4
1948,Kanon: Kazahana,1,['Toei Animation'],"[ 'Slice of Life',  'Supernatural', 'Drama',  'Romance']", DVD Special, 2003-2003,3.4
1949,Zoids Genesis,50,"['Viz Media', 'Shogakukan Music & Digital Entertainment']","[ 'Military',  'Comedy',  'Mecha',  'Adventure', 'Action']", TV, 2005-2006,3.4
1950,Tenjou Tenge (Tenjho Tenge),24,"[ 'TV Asahi', 'Madhouse',  'Discotek',  'Geneon Universal Entertainment', 'MADHOUSE']","[ 'Hand to Hand Combat',  'School Life',  'Martial Arts School',  'Comedy',  'Panty Shots',  'Super Power',  'Ecchi', 'Ecchi',  'Shounen',  'School',  'Martial Arts',  'Violence', 'Action']", TV, 2004-2004,3.4
1951,Geragera Boes Monogatari (Ox Tales),104,"[ 'Telescreen BV', 'TV Tokyo', '']","[ 'Family Friendly',  'Comedy', 'Animal Protagonists',  'Episodic', 'Comedy',  'Kids']", TV, 1987-1988,3.4
1952,Bartender,11,"['Palm Studio',  'Atelier Musa',  'Palm Studio', 'Fuji TV',  'Fuji Pacific Music Publishing',  'Sony Music Entertainment']","[ 'Seinen',  'Drama',  'Work Life', 'Drama',  'Slice of Life', 'Based on a Manga',  'Episodic',  'Food and Beverage']", TV, 2006-2006,3.4
1953,Kyouran Kazoku Nikki,26,"['Nomad',  'Lantis']","['Based on a Light Novel',  'Comedy',  'Slice of Life', 'Comedy',  'Sci Fi',  'Sci-Fi']", TV, 2008-2008,3.4
1954,Shin Angyo Onshi (Blade of the Phantom Master),1,"[ 'ADV Films', 'Shogakukan Productions',  'FUNimation Entertainment', 'OLM']","[ 'Fantasy',  'Magic', 'Action']", Movie, 2004-2004,3.4
1955,Noir,26,"['BEE TRAIN',  'ADV Films', 'Bee Train',  'FUNimation Entertainment',  'Victor Entertainment']","[ 'Europe',  'Mystery', 'Assassins',  'Original Work',  'Drama',  'Gunfights',  'Mercenaries', 'Action']", TV, 2001-2001,3.4
1956,Black★Rock Shooter (TV),8,"[ 'Good Smile Company', 'Ordet', 'Aniplex',  'Dentsu',  'Ultra Super Pictures',  'Sony Music Entertainment',  'Fuji TV',  'SANZIGEN',  'FUNimation Entertainment',  'Ordet',  'Fuji Pacific Music Publishing']","[ 'School Life',  'Psychological', 'Action',  'Fantasy',  'Original Work',  'Drama',  'Slice of Life',  'School',  'noitaminA']", TV, 2012-2012,3.4
1957,Mouretsu Pirates (Bodacious Space Pirates),26,"[ 'Magic Capsule', 'Satelight',  'Starchild Records',  'Sentai Filmworks']","[ 'Sci Fi', 'Based on a Light Novel',  'Outer Space',  'Space Pirates',  'Space', 'Sci-Fi']", TV, 2012-2012,3.4
1958,Oruchuban Ebichu,24,"[ 'Group TAC',  'Pioneer LDC', 'Gainax']","[ 'Comedy',  'Mature Themes', 'Animal Protagonists',  'Ecchi',  'Sexual Content', 'Comedy']", TV, 1999-1999,3.4
1959,Dodge Danpei,47,"['Animation 21', 'TV Tokyo',  'Animation 21',  'Shogakukan Productions']","[ 'Sports', 'Sports', 'Comedy']", TV, 1991-1992,3.4
1960,Sugar Sugar Rune,51,"['Studio Pierrot',  'TV Tokyo Music']","[ 'Romance',  'Shoujo',  'Magic',  'Magical Girl',  'Fantasy', 'Based on a Manga', 'Fantasy']", TV, 2005-2006,3.4
1961,Kaibutsu Oujo (OVA),3,"['Tatsunoko Pro.', 'Tatsunoko Productions']","[ 'Comedy',  'Shounen',  'Supernatural',  'Horror', '\'\'', 'Action']", OVA, 2010-2011,3.4
1962,Futatsu no Spica (Twin Spica),20,['Group TAC'],"[ 'School Life',  'Seinen',  'Supernatural',  'Drama',  'School',  'Sci Fi', 'Drama',  'Sci-Fi', 'Astronauts']", TV, 2003-2004,3.4
1963,Karneval (TV) (Karneval),13,"[ 'Manglobe',  'FUNimation Entertainment',  'Lantis', 'Manglobe', 'Bandai Visual']","[ 'Monsters',  'Shoujo',  'Mystery',  'Fantasy', 'Based on a Manga', 'Action',  'Sci-Fi']", TV, 2013-2013,3.4
1964,AKB0048,13,"[ 'Magic Capsule',  'AKB0048 Production Committee',  'Sentai Filmworks', 'Satelight',  'GANSIS',  'Starchild Records']","['Music',  'Music', 'Idols',  'Original Work',  'Sci-Fi',  'Sci Fi']", TV, 2012-2012,3.4
1965,Shin Seiki GPX Cyber Formula ZERO,8,['Sunrise'],"[ 'Sports', '\'\'',  'Sci-Fi',  'Shounen', 'Drama']", OVA, 1994-1995,3.4
1966,Kyouryuu Boukenki Jura Tripper,39,"['Ashi Productions', 'Production Reed']","[ 'Fantasy',  'Shounen',  'Drama',  'Person in a Strange World', 'Adventure', 'Dinosaurs',  'Sci-Fi']", TV, 1995-1995,3.4
1967,Mahou Sensei Negima! Introduction Film,26,"['XEBEC', 'Xebec']","[ 'School Life',  'Supernatural',  'Comedy',  'Romance',  'Magic',  'Ecchi',  'Magic School',  'Fantasy', 'Based on a Manga',  'Harem', 'Action']", TV, 2004-2005,3.4
1968,Love Live! School Idol Project: Music S.T.A.R.T!!,1,"['Sunrise',  'Lantis']","['Music', '\'\'']", Music Video, 2013-2013,3.4
1969,Grimm Masterpiece Theater (Grimm&#039;s Fairy Tale Classics),47,['Nippon Animation'],"[ 'Family Friendly', 'Adventure',  'Magic', 'Based on a Fairy Tale',  'Kids',  'Fantasy',  'Comedy']", TV, 1987-1988,3.4
1970,Zombie-Loan Specials,2,"[ 'NAS', 'MADHOUSE', 'Xebec',  'Discotek']","[ 'Slice of Life',  'Shounen',  'Supernatural', 'Family Friendly', 'Action']", DVD Special, 2008-2008,3.4
1971,Fushigi Yuugi OVA 2 (Mysterious Play OVA 2),6,['Studio Pierrot'],"[ 'Reincarnation',  'Martial Arts',  'Fantasy',  'Drama',  'Romance', 'Adventure',  'Shoujo', 'Fantasy',  'Historical']", OVA, 1997-1998,3.4
1972,Hayate the Combat Butler: Can't Take My Eyes Off You,12,"['TV Tokyo', 'Manglobe',  'Sentai Filmworks',  'Shogakukan Productions',  'Geneon Universal Entertainment',  'Manglobe']","[ 'Shounen',  'Comedy', 'Based on a Manga',  'Harem', 'Comedy',  'Parody']", TV, 2012-2012,3.4
1973,Kanon,13,"[ 'Fuji Pacific Music Publishing', 'Toei Animation',  'Movic',  'Fuji TV']","[ 'Slice of Life',  'Supernatural', 'Drama',  'Romance',  'Harem']", TV, 2002-2002,3.4
1974,Sunabouzu (Desert Punk),24,"[ 'GDH', 'Gonzo',  'CBC',  'FUNimation Entertainment',  'Pony Canyon', 'GONZO']","[ 'Seinen',  'Comedy',  'Adventure',  'Ecchi',  'Post-apocalyptic',  'Shounen',  'Gunfights', 'Bounty Hunters', 'Action',  'Sci Fi',  'Sci-Fi']", TV, 2004-2005,3.4
1975,Meitantei Holmes (Sherlock Hound),26,"[ 'TMS Entertainment',  'Studio Take Off',  'Discotek', 'TMS Entertainment', 'Geneon Universal Entertainment',  'Studio Gallop']","[ 'Family Friendly',  'Europe',  'Detectives', 'Adventure', 'Animal Protagonists',  'Mystery',  'Comedy']", TV, 1984-1985,3.4
1976,Ojamajo Doremi Dokkaan! (Useless Witch Doremi Kaboom!),51,['Toei Animation'],"['Magical Girl',  'Original Work',  'Shoujo',  'Magic', 'Comedy']", TV, 2002-2003,3.4
1977,Hayate no Gotoku! Cuties (Hayate the Combat Butler! Cuties),12,"[ 'Manglobe', 'TV Tokyo', 'Manglobe',  'Sentai Filmworks']","[ 'Shounen',  'Comedy',  'Romance', 'Based on a Manga',  'Harem', 'Comedy',  'Parody']", TV, 2013-2013,3.4
1978,Yakushiji Ryouko no Kaiki Jikenbo (Ryoko&#039;s Case File),13,"[ 'Doga Kobo',  'GANSIS', 'Dogakobo', 'Starchild Records']","['Based on a Light Novel', 'Mystery',  'Supernatural',  'Police',  'Sci Fi']", TV, 2008-2008,3.4
1979,Toriko,147,"['ufotable',  'Fuji TV', 'Toei Animation',  'FUNimation Entertainment',  'Yomiko Advertising']","[ 'Based on a Manga',  'Comedy',  'Adventure',  'Fantasy',  'Shounen',  'Food', 'Action']", Other, 2009-2014,3.4
