"ID","Title","Episodes","ProductionHouse","Genres","Type","Year","Rating"
"6642","Bakuman. (2012) Specials","2","J.C.Staff","","DVD Special","2013","3.9"
"6643","Slayers Great","1","J.C.Staff","Adventure","Based on a Light Novel","","3.9"
"6644","Ichiban Ushiro no Daimaou","12","Artland","Based on a Light Novel","Ecchi","","3.9"
"6645","Demon King Daimao","12","Artland","Based on a Light Novel","Ecchi","","3.9"
"6646","Gundam 0080: War in the Pocket","6","Sunrise","Futuristic","Mecha","","3.9"
"6647","Mobile Suit Gundam 0080: War in the Pocket","6","Sunrise","Futuristic","Mecha","","3.9"
"6649","Mahoujin Guru Guru","45","Nippon Animation","Adventure","Comedy","","3.9"
"6650","Urusei Yatsura OVA","11","Kitty Films","Aliens","Comedy","","3.9"
"6651","Slayers: The Book of Spells","3","J.C.Staff","Adventure","Based on a Light Novel","","3.9"
"6652","Robotics;Notes","22","Production I.G","Action","Based on a Visual Novel","","3.9"
"6653","Bungaku Shoujo Memoire","3","Production I.G","Drama","Episodic","","3.9"
"6654","I Can't Understand What My Husband is Saying","13","Seven","Based on a Manga","Comedy","","3.9"
"6655","Danna ga Nani o Itteiru ka Wakaranai Ken","13","Seven","Based on a Manga","Comedy","","3.9"
"6656","Fairy Tail: Priestess of the Phoenix - The First Morning","1","A-1 Pictures","Fantasy","DVD Special","2013","3.9"
"6657","Fairy Tail: Houou no Miko - Hajimari no Asa","1","A-1 Pictures","Fantasy","DVD Special","2013","3.9"
"6658","Touch","101","Gallop","Baseball","Based on a Manga","","3.9"
"6659","Yozakura Quartet: Hana no Uta","13","Tatsunoko Pro.","Based on a Manga","Superpowers","","3.9"
"6660","Chobits","26","MADHOUSE","Androids","Based on a Manga","","3.9"
"6661","Shakugan no Shana OVA","1","J.C.Staff","Comedy","Romance","","3.9"
"6662","Final Fantasy VII: Last Order","1","MADHOUSE","Action","Fantasy","","3.9"
"6665","Hentai Ouji to Warawanai Neko.","12","J.C.Staff","Comedy","Drama","","3.9"
"6666","HENNEKO - The Hentai Prince and the Stony Cat","12","J.C.Staff","Comedy","Drama","","3.9"
"6667","The &quot;Hentai&quot; Prince and the Stony Cat.","12","J.C.Staff","Comedy","Drama","","3.9"
"6668","Les Miserables: Shoujo Cosette","52","Nippon Animation","Based on a Novel","Drama","","3.9"
"6669","Mnemosyne","6","XEBEC","Action","Explicit Sex","","3.9"
"6670","RIN ~Daughters of Mnemosyne~","6","XEBEC","Action","Explicit Sex","","3.9"
"6671","Joshiraku OVA","1","J.C.Staff","Based on a Manga","Comedy","","3.9"
"6672","Haiyore! Nyaruko-san F","1","XEBEC","Aliens","Based on a Light Novel","","3.9"
"6673","Nitaboh: Tsugaru Shamisen Shiso Gaibun","1","WAO Corporation","Drama","Music","","3.9"
"6674","Kuroshitsuji 2 Specials","6","A-1 Pictures","","DVD Special","","3.9"
"6675","Attack on Titan Movie 1: Guren no Yumiya","1","Wit Studio","Based on a Manga","Recap","","3.9"
"6676","Shingeki no Kyojin Movie 1: Guren no Yumiya","1","Wit Studio","Based on a Manga","Recap","","3.9"
"6677","Urusei Yatsura Movie 5: The Final Chapter","1","Kitty Films","Aliens","Comedy","","3.8"
"6679","Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio","1","TMS Entertainment","Detectives","Mystery","","3.8"
"6680","Gensou Maden Saiyuki Reload Gunlock","26","Studio Pierrot","Adventure","Comedy","","3.8"
"6681","Saiyuki Reload Gunlock","26","Studio Pierrot","Adventure","Comedy","","3.8"
"6682","My-Hime","26","Sunrise","Fantasy","Mystery","","3.8"
"6683","Wasurenagumo","1","Production I.G","Anime Mirai","Comedy","","3.8"
"6684","Blood+","50","Production I.G","Action","Fantasy","","3.8"
"6685","Ookami Shoujo to Kuro Ouji","12","TYO Animations","Based on a Manga","Blackmail","","3.8"
"6686","Wolf Girl and Black Prince","12","TYO Animations","Based on a Manga","Blackmail","","3.8"
"6687","Mobile Suit Gundam 0083: Stardust Memory","13","Sunrise","Mecha","Military","","3.8"
"6688","Gundam 0083: Stardust Memory","13","Sunrise","Mecha","Military","","3.8"
"6689","Only Yesterday","1","Studio Ghibli","Based on a Manga","Countryside","","3.8"
"6690","Mitsudomoe","13","Bridge","Based on a Manga","Comedy","","3.8"
"6691","Date a Live 2","10","AIC PLUS+","Comedy","Harem","","3.8"
"6692","One Piece Special 1: Adventure in the Ocean's Navel","1","Toei Animation","Action","Adventure","","3.8"
"6693","Seitokai no Ichizon 2","10","AIC","Based on a Light Novel","Comedy","","3.8"
"6694","Seitokai no Ichizon Lv.2","10","AIC","Based on a Light Novel","Comedy","","3.8"
"6695","Student Council's Discretion Level 2","10","AIC","Based on a Light Novel","Comedy","","3.8"
"6697","Space Dandy","13","Bones","Adventure","Comedy","","3.8"
"6699","Kotoura-san","12","AIC","Comedy","Drama","","3.8"
"6700","Uta no Prince-sama: Maji Love 2000%","13","A-1 Pictures","Based on an Otome Game","Music","","3.8"
"6701","Lupin III Special 14: Episode 0: First Contact","1","TMS Entertainment","Action","America","","3.8"
"6702","Resident Evil: Damnation","1","Digital Frontier","Based on a Video Game","Zombies","","3.8"
"6703","Biohazard: Damnation","1","Digital Frontier","Based on a Video Game","Zombies","","3.8"
"6704","Myself; Yourself","13","Dogakobo","Based on a Visual Novel","Drama","","3.8"
"6705","Chaika: The Coffin Princess - AVENGING BATTLE","10","Bones","Adventure","Based on a Light Novel","","3.8"
"6706","Hitsugi no Chaika: AVENGING BATTLE","10","Bones","Adventure","Based on a Light Novel","","3.8"
"6707","Dragon Ball Z Special 1: Bardock - The Father of Goku","1","Toei Animation","Action","Shounen","","3.8"
"6708","Ganbare Genki","35","Toei Animation","Boxing","Sports","","3.8"
"6709","Hetalia: The Beautiful World Extra Disc","1","Studio Deen","Based on a Manga","Comedy","","3.8"
"6710","Majin Tantei Nougami Neuro","25","MADHOUSE","Based on a Manga","Demons","","3.8"
"6711","Neuro","25","MADHOUSE","Based on a Manga","Demons","","3.8"
"6712","To Love-Ru OVA","6","XEBEC","Aliens","Based on a Manga","","3.8"
"6713","Hi no Tori: Houou Hen","1","Nakamura Animation","Fantasy","Feudal Japan","","3.8"
"6714","Phoenix: Karma Chapter","1","Nakamura Animation","Fantasy","Feudal Japan","","3.8"
"6716","Slayers Revolution","13","J.C.Staff","Adventure","Based on a Light Novel","","3.8"
"6717","The Slayers Revolution","13","J.C.Staff","Adventure","Based on a Light Novel","","3.8"
"6718","Chaika: The Coffin Princess","12","Bones","Adventure","Based on a Light Novel","","3.8"
"6719","Hitsugi no Chaika","12","Bones","Adventure","Based on a Light Novel","","3.8"
"6720","Kamichu Specials","4","Brains-Base","Family Friendly","Fantasy","","3.8"
"6721","Ground Control to Psychoelectric Girl: The Nighttime Sun","1","Shaft","Comedy","Slice of Life","","3.8"
"6722","Denpa Onna to Seishun Otoko Special","1","Shaft","Comedy","Slice of Life","","3.8"
"6723","ef - a tale of memories: Recollections","1","Shaft","Recap","OVA","2008","3.8"
"6725","Star Blazers: The Comet Empire","26","Group TAC","Based on an Anime","Sci Fi","","3.8"
"6726","Space Battleship Yamato: The Comet Empire","26","Group TAC","Based on an Anime","Sci Fi","","3.8"
"6727","Uchuu Senkan Yamato 2","26","Group TAC","Based on an Anime","Sci Fi","","3.8"
"6728","Midori Days","13","Studio Pierrot","Based on a Manga","Comedy","","3.8"
"6729","Uninhabited Planet Survive","52","MADHOUSE","Adventure","Family Friendly","","3.8"
"6730","Mujin Wakusei Survive","52","MADHOUSE","Adventure","Family Friendly","","3.8"
"6731","[C] - Control","11","Tatsunoko Pro.","Action","Debt","","3.8"
"6732","C: The Money of Soul and Possibility Control","11","Tatsunoko Pro.","Action","Debt","","3.8"
"6733","Tenchi Muyo! The Night Before The Carnival","1","AIC","Comedy","Ecchi","","3.8"
"6734","Ore no Nounai Sentakushi ga","0","10","Diomedea","Based on a Light Novel","","3.8"
"6735","My Mental Choices are Completely Interfering with my School Romantic Comedy","10","Diomedea","Based on a Light Novel","Comedy","","3.8"
"6736","Ookami Shoujo to Kuro Ouji OVA","1","TYO Animations","Based on a Manga","OVA","2015","3.8"
"6737","Wolf Girl and Black Prince OVA","1","TYO Animations","Based on a Manga","OVA","2015","3.8"
"6738","Love Live! School Idol Project","13","Sunrise","Idols","Music","","3.8"
"6739","Tenchi The Movie: Tenchi Muyo! In Love","1","AIC","Drama","Harem","","3.8"
"6740","Noein","24","Satelight","Mystery","Original Work","","3.8"
"6741","Gundam III","1","Sunrise","Futuristic","Mecha","","3.8"
"6742","Mobile Suit Gundam III: Encounters in Space","1","Sunrise","Futuristic","Mecha","","3.8"
"6743","Kidou Senshi Gundam III","1","Sunrise","Futuristic","Mecha","","3.8"
"6744","Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru","1","TROYCA","Based on a Light Novel","Mystery","","3.8"
"6745","Beautiful Bones -Sakurako’s Investigation","1","TROYCA","Based on a Light Novel","Mystery","","3.8"
"6746","No. 6","11","Bones","Based on a Novel","Dystopia","","3.8"
"6747","Slayers Premium","1","Hal Film Maker","Based on a Light Novel","Comedy","","3.8"
"6748","Un-Go","11","Bones","Based on a Novel","Detectives","","3.8"
"6749","King of Thorn","1","Sunrise","Based on a Manga","Horror","","3.8"
"6750","Ibara no Ou","1","Sunrise","Based on a Manga","Horror","","3.8"
"6753","Scrapped Princess","24","Bones","Action","Adventure","","3.8"
"6754","Arakawa Under the Bridge","13","Shaft","Based on a Manga","Comedy","","3.8"
"6755","Hourou Musuko","11","AIC","Based on a Manga","Coming of Age","","3.8"
"6756","Wandering Son","11","AIC","Based on a Manga","Coming of Age","","3.8"
"6757","Jin-Roh: The Wolf Brigade","1","Production I.G","Action","Based on a Manga","","3.8"
"6758","Break Blade TV","12","Production I.G","Action","Fantasy","","3.8"
"6759","Fate/kaleid Liner Prisma Illya 2wei Herz!","10","SILVER LINK","Action","Based on a Manga","","3.8"
"6760","Record of Lodoss War OVA","13","MADHOUSE","Fantasy","Magic","","3.8"
"6761","Senjou no Valkyria 3: Tagatame no Juusou","2","A-1 Pictures","Fantasy","War","","3.8"
"6762","Negima! ~Shiroki Tsubasa Ala Alba~","3","Shaft","Comedy","Fantasy","","3.8"
"6763","Mahou Sensei Negima! ~Shiroki Tsubasa Ala Alba~","3","Shaft","Comedy","Fantasy","","3.8"
"6764","Naruto Shippuden Movie 4: The Lost Tower","1","Studio Pierrot","Action","Ninja","","3.8"
"6765","Gekijouban Naruto Shippuuden: The Lost Tower","1","Studio Pierrot","Action","Ninja","","3.8"
"6766","Aishiteruze Baby","26","TMS Entertainment","Based on a Manga","Bullying","","3.8"
"6767","Dragon Ball Z Special 2: The History of Trunks","1","Toei Animation","Action","Shounen","","3.8"
"6768","Shin Kyuuseishu Densetsu Hokuto no Ken Zero Kenshirou-den","1","TMS Entertainment","","Movie","2008","3.8"
"6769","Fist of the North Star: Legend of Kenshiro","1","TMS Entertainment","","Movie","2008","3.8"
"6770","Mobile Suit Gundam SEED Destiny","50","Sunrise","Mecha","Sci Fi","","3.8"
"6771","Gundam SEED Destiny","50","Sunrise","Mecha","Sci Fi","","3.8"
"6772","Afro Samurai: The Movie","1","GONZO","Action","Adventure","","3.8"
"6773","Otona Joshi no Anime Time: Kawamo o Suberu Kaze","1","The Answer Studio","Based on a Novel","Drama","","3.8"
"6774","Ah! My Goddess TV","24","AIC","Based on a Manga","Comedy","","3.8"
"6775","Fullmetal Alchemist: Reflections","1","Bones","Recap","DVD Special","2005","3.8"
"6776","Black Jack OVA","10","Studio Comet","Drama","Episodic","","3.8"
"6777","Ah! My Goddess TV Specials","2","AIC","Based on a Manga","Comedy","","3.8"
"6778","Yawara! Special: Zutto Kimi no Koto ga","1","MADHOUSE","Sports","TV Special","1996","3.8"
"6779","Umineko no Naku Koro ni","26","Studio Deen","Based on a Visual Novel","Explicit Violence","","3.8"
"6780","Royal Space Force: The Wings of Honneamise","1","Gainax","Astronauts","Aviation","","3.8"
"6781","Wings of Honneamise","1","Gainax","Astronauts","Aviation","","3.8"
"6782","Shakugan no Shana Movie","1","J.C.Staff","Action","Fantasy","","3.8"
"6783","Tokyo Majin Gakuen Kenpuchou Tou Dai Ni Maku","12","AIC Spirits","Action","Based on a Video Game","","3.8"
"6784","Tokyo Majin Gakuen Kenpucho: Tou 2nd Act","12","AIC Spirits","Action","Based on a Video Game","","3.8"
"6786","Seikai no Danshou","1","Sunrise","Based on a Novel","Outer Space","","3.8"
"6787","Crest of the Stars: Birth","1","Sunrise","Based on a Novel","Outer Space","","3.8"
"6788","Kannagi","13","A-1 Pictures","Based on a Manga","Comedy","","3.8"
"6789","Kannagi: Crazy Shrine Maidens","13","A-1 Pictures","Based on a Manga","Comedy","","3.8"
"6790","Druaga no Tou: Sword of Uruk","12","GONZO","Action","Adventure","","3.8"
"6791","Tower of Druaga: The Sword of Uruk","12","GONZO","Action","Adventure","","3.8"
"6792","Utawarerumono Specials","4","OLM","Comedy","Ecchi","","3.8"
"6793","Slam Dunk Movie 3","1","Toei Animation","Action","Based on a Manga","","3.8"
"6794","Mai-Otome 0 ~S.ifr~","3","Sunrise","Ecchi","Fantasy","","3.8"
"6795","Ride Back","12","MADHOUSE","Action","Based on a Manga","","3.8"
"6796","Monster Musume - Everyday Life with Monster Girls","12","Lerche","Based on a Manga","Comedy","","3.8"
"6797","Monster Musume","12","Lerche","Based on a Manga","Comedy","","3.8"
"6798","Kimikiss Pure Rouge","24","J.C.Staff","Based on a Visual Novel","Drama","","3.8"
"6799","Hanamaru Kindergarten","12","Gainax","Based on a Manga","Comedy","","3.8"
"6800","Hanamaru Youchien","12","Gainax","Based on a Manga","Comedy","","3.8"
"6801","Detective Conan OVA 7: A Challenge from Agasa","1","TMS Entertainment","Detectives","Mystery","","3.8"
"6802","Meitantei Conan OVA 7: Agasa-sensei no Chousenjou! Agasa vs Conan & Shounen Tanteidan","1","TMS Entertainment","Detectives","Mystery","","3.8"
"6803","Kami nomi zo Shiru Sekai: Yonin to Idol","1","Manglobe","Comedy","School Life","","3.8"
"6804","The World God Only Knows: Four People and an Idol","1","Manglobe","Comedy","School Life","","3.8"
"6805","Law of Ueki","51","Studio Deen","Action","Based on a Manga","","3.8"
"6806","Strike Witches TV 2","12","AIC","Ecchi","Magic","","3.8"
"6807","Beelzebub Jump Super Anime Tour Special","1","Studio Pierrot","Action","Based on a Manga","","3.8"
"6808","Baka to Test to Shoukanjuu Specials","6","SILVER LINK","Comedy","Ecchi","","3.8"
"6809","Gekijouban Naruto Shippuuden: Hi no Ishi o Tsugu Mono","1","Studio Pierrot","Action","Ninja","","3.8"
"6810","Naruto Shippuden Movie 3: Hi no Ishi o Tsugu Mono","1","Studio Pierrot","Action","Ninja","","3.8"
"6811","Busou Renkin","26","XEBEC","Action","Based on a Manga","","3.8"
"6812","Kimagure Orange Road OVA","8","Studio Pierrot","","OVA","","3.8"
"6813","Lupin III Special 10: Crisis in Tokyo","1","TMS Entertainment","Action","Comedy","","3.8"
"6814","Nogizaka Haruka no Himitsu","12","Studio Barcelona","Based on a Light Novel","Comedy","","3.8"
"6815","Gatchaman Crowds Insight","12","Tatsunoko Pro.","Action","Aliens","","3.8"
"6816","Detroit Metal City: Birth of the Metal Devil","1","Studio 4°C","Based on a Manga","Comedy","","3.8"
"6817","Karas: The Revelation","6","Tatsunoko Pro.","Action","Original Work","","3.8"
"6818","Karas: The Prophecy","6","Tatsunoko Pro.","Action","Original Work","","3.8"
"6819","Karas","6","Tatsunoko Pro.","Action","Original Work","","3.8"
"6820","Hanasakeru Seishounen","39","Studio Pierrot","Based on a Manga","Drama","","3.8"
"6821","Danganronpa Kibou no Gakuen to Zetsubou no Koukousei The Animation","13","Lerche","Based on a Visual Novel","High Stakes Games","","3.8"
"6822","Genius Party Beyond","5","Studio 4°C","Collections","Movie","2008","3.8"
"6823","Lupin III: Farewell to Nostradamus","1","TMS Entertainment","Action","Comedy","","3.8"
"6824","Aoki Hagane no Arpeggio: Ars Nova","12","SANZIGEN Animation Studio","Action","Based on a Manga","","3.8"
"6825","Arpeggio of Blue Steel","12","SANZIGEN Animation Studio","Action","Based on a Manga","","3.8"
"6826","Ranma 1/2: The Movie 2 - Nihao My Concubine","1","Kitty Films","Comedy","Ecchi","","3.8"
"6827","Tari Tari","13","P.A. Works","Drama","Music","","3.8"
"6828","Strike the Blood","24","CONNECT","Action","Based on a Light Novel","","3.8"
"6829","Kikou Shoujo wa Kizutsukanai","12","Lerche","Action","Ecchi","","3.8"
"6830","Machine-Doll wa Kizutsukanai","12","Lerche","Action","Ecchi","","3.8"
"6831","Unbreakable Machine-Doll","12","Lerche","Action","Ecchi","","3.8"
"6832","Ookami-san to Shichinin no Nakama-tachi","12","J.C.Staff","Based on a Light Novel","Comedy","","3.8"
"6833","Okami-san and Her Seven Companions","12","J.C.Staff","Based on a Light Novel","Comedy","","3.8"
"6834","Slayers: The Motion Picture","1","J.C.Staff","Adventure","Based on a Light Novel","","3.8"
"6835","Kare Kano","26","Gainax","Based on a Manga","Comedy","","3.8"
"6836","His and Her Circumstances","26","Gainax","Based on a Manga","Comedy","","3.8"
"6837","Haikyuu!! Movie 1: Owari to Hajimari","1","Production I.G","Based on a Manga","Recap","","3.8"
"6838","Kara no Kyoukai: Epilogue","1","ufotable","","OVA","2011","3.8"
"6839","Kimagure Orange Road  TV","48","Studio Pierrot","Based on a Manga","Comedy","","3.8"
"6840","Lupin III Special 12: Missed by a Dollar","1","TMS Entertainment","Action","Comedy","","3.8"
"6841","Sengoku Basara Special","1","Production I.G","","DVD Special","2010","3.8"
"6842","Appleseed: Ex Machina","1","Digital Frontier","Action","Based on a Manga","","3.8"
"6843","Date a Live Movie: Mayuri Judgement","1","Production IMS","Harem","Romance","","3.8"
"6844","Gekijouban Date a Live: Mayuri Judgement","1","Production IMS","Harem","Romance","","3.8"
"6845","One Piece Movie 8: The Desert Princess and the Pirates - Adventures in Alabasta","1","Toei Animation","Action","Adventure","","3.8"
"6846","Martian Successor Nadesico","26","XEBEC","Action","Comedy","","3.8"
"6847","Nadesico","26","XEBEC","Action","Comedy","","3.8"
"6848","Prince of Tennis: Two Samurai The First Game","1","Production I.G","Tennis","Movie","2005","3.8"
"6849","Tennis no Oujisama: Futari no Samurai The First Game","1","Production I.G","Tennis","Movie","2005","3.8"
"6850","Ninja Scroll","1","MADHOUSE","Action","Explicit Violence","","3.8"
"6851","Level E","13","Studio Pierrot","Aliens","Based on a Manga","","3.8"
"6852","Haiyore! Nyaruko-san W","12","XEBEC","Action","Aliens","","3.8"
"6853","Sergeant Frog","358","Sunrise","Aliens","Based on a Manga","","3.8"
"6854","Keroro Gunsou","358","Sunrise","Aliens","Based on a Manga","","3.8"
"6855","Hoozuki no Reitetsu","13","Wit Studio","Based on a Manga","Comedy","","3.8"
